t,log(OD),log(OD) error,gr,gr error,od
795.0,0.13522065872155942,0.007172660887685329,0.00011976036180043207,0.0001356158886078685,1.1376666666666666
800.0,0.13581735321177746,0.007173675219798714,0.00011885390409453354,0.0001356227051224153,1.1476666666666666
805.0,0.13640847425757308,0.007174789444633426,0.00011751464521289894,0.00013562440964637058,1.1463333333333334
810.0,0.13699164457026924,0.007175948620581947,0.00011566352560345877,0.00013562372565572802,1.159
815.0,0.13756418247734636,0.007177090187167793,0.00011325724381234842,0.00013562414658352338,1.148
820.0,0.13812327090817966,0.007178150351269292,0.0001102842022687651,0.00013562963727974415,1.1476666666666666
825.0,0.13866610428289405,0.00717907132893479,0.00010675975491821138,0.00013564424733063636,1.1443333333333332
830.0,0.1391900103046808,0.007179808720257534,0.00010272095464716573,0.00013567167028445708,1.1403333333333334
835.0,0.13969254466235093,0.007180338200375717,9.822100397200838e-05,0.00013571479344612737,1.147
840.0,0.14017155766827294,0.00718066069582548,9.332361202308518e-05,0.00013577528951983812,1.143
845.0,0.14062523285909379,0.007180805292889413,8.809745465961083e-05,0.00013585330256005005,1.1456666666666668
850.0,0.14105209854384348,0.00718082929261495,8.261092296090074e-05,0.00013594727552536688,1.1446666666666667
855.0,0.14145101417110162,0.0071808150823591925,7.692732884816492e-05,0.0001360539551519361,1.15
860.0,0.14182113418009834,0.0071808638146909015,7.110071580497188e-05,0.00013616859271500543,1.147
865.0,0.14216185268121428,0.007181086245501101,6.517239828632802e-05,0.00013628533828845556,1.156
870.0,0.1424727328619646,0.007181591451144545,5.916832620706837e-05,0.00013639780368665983,1.15
875.0,0.14275342542447156,0.0071824744729336015,5.309734171532465e-05,0.00013649974796178162,1.158
880.0,0.14300358062060248,0.007183804187849885,4.6950365132893135e-05,0.0001365858215468275,1.151
885.0,0.14322275855935374,0.007185612831154853,4.070051634865943e-05,0.00013665229280236774,1.1526666666666667
890.0,0.1434103424162707,0.007187888570951055,3.430414792931699e-05,0.00013669767517874386,1.1546666666666667
895.0,0.14356545898445816,0.0071905723403628986,2.7702737564125335e-05,0.0001367231752368801,1.165
900.0,0.14368691067691586,0.007193559772438474,2.082556094772786e-05,0.00013673289173715987,1.1583333333333334
905.0,0.14377312263505893,0.007196708585814573,1.3593042488942164e-05,0.00013673371396649372,1.148
910.0,0.1438221080330635,0.007199851178602952,5.920660911627046e-06,0.00013673489313870236,1.163
915.0,0.14383145400988084,0.0072028115683590525,-2.276729644624942e-06,0.0001367472931781794,1.1623333333333334
920.0,0.14379832993163078,0.007205425233228942,-1.108031463091172e-05,0.00013678236461967,1.1463333333333334
925.0,0.14371951890771584,0.007207559932275769,-2.056262953847865e-05,0.0001368509244535597,1.165333333333333
930.0,0.14359147267775363,0.007209135266302008,-3.078292823419787e-05,0.0001369618606821734,1.1536666666666668
935.0,0.1434103891758749,0.007210138633452902,-4.1782770109397016e-05,0.000137120907112981,1.153333333333333
940.0,0.14317231128773145,0.007210635360492573,-5.358198094029126e-05,0.0001373296453270609,1.1613333333333336
945.0,0.14287324456503825,0.0072107711679541,-6.617513204162234e-05,0.00013758488209667774,1.1466666666666667
950.0,0.1425092909736403,0.007210765746024107,-7.952866802476283e-05,0.00013787852018206845,1.1483333333333334
955.0,0.14207679514278038,0.007210897055707147,-9.357879567153254e-05,0.00013819799095178792,1.1666666666666667
960.0,0.14157249907151126,0.007211476971006769,-0.00010823022561227275,0.0001385272551196746,1.156
965.0,0.1409937008470239,0.007212819966112901,-0.00012335583522952304,0.0001388483119866954,1.1403333333333334
970.0,0.14033841264971159,0.0072152076090023455,-0.00013879729612037428,0.00013914309687475016,1.1376666666666668
975.0,0.13960551316841396,0.0072188525142514465,-0.00015436668320554375,0.00013939559776410428,1.1436666666666666
980.0,0.13879488953044206,0.0072238659812444445,-0.0001698490558530441,0.00013959398898363658,1.1449999999999998
985.0,0.13790756396584314,0.007230233664901343,-0.00018500597486685588,0.0001397325625691755,1.1416666666666666
990.0,0.1369458006706763,0.007237803207519654,-0.00019957989354928846,0.00013981323540981935,1.155
995.0,0.13591318870394264,0.007246286788146551,-0.00021329933691048575,0.00013984642181434946,1.1403333333333332
1000.0,0.13481469723883155,0.007255280093431339,-0.0002258847610634232,0.00013985108812185324,1.136
1005.0,0.13365670007818586,0.007264297440364345,-0.00023705496543809795,0.00013985385287576958,1.1546666666666667
1010.0,0.1324469670232551,0.0072728208845530395,-0.00024653391413485826,0.00013988706928307152,1.1363333333333332
1015.0,0.13119462043670094,0.007280359354418055,-0.00025405780989794235,0.00013998593141749483,1.1493333333333335
1020.0,0.12991005614782303,0.007286512340620882,-0.0002593822551136063,0.00014018478091829128,1.1343333333333332
1025.0,0.12860482869031475,0.007291031587057898,-0.0002622893291307285,0.00014051294396766394,1.1403333333333332
1030.0,0.1272915017207472,0.007293873659718216,-0.0002625944101606742,0.0001409905715399562,1.1456666666666668
1035.0,0.1259834653187406,0.007295236277254124,-0.0002601525730534515,0.00014162505045332195,1.1443333333333332
1040.0,0.12469472269734894,0.007295571928934704,-0.0002548644012708365,0.00014240856052611045,1.1316666666666666
1045.0,0.12343964963508114,0.007295573664604346,-0.0002466810622142254,0.00014331725401700124,1.138
1050.0,0.12223273066066387,0.007296130100370387,-0.00023560850943745576,0.0001443123389644295,1.1293333333333333
1055.0,0.12108827666124622,0.007298249700207934,-0.00022171069284933342,0.00014534310117476746,1.126
1060.0,0.12002012912948512,0.007302958195580142,-0.00020511167836159694,0.00014635165902483134,1.1289999999999998
1065.0,0.11904135670186555,0.007311177314239689,-0.0001859966011015582,0.00014727906030552012,1.1276666666666666
1070.0,0.11816394995943647,0.007323597236769962,-0.00016461140075408123,0.00014807222171809336,1.1276666666666666
1075.0,0.11739852065565781,0.00734055857206542,-0.00014126131328043648,0.00014869116669690634,1.1183333333333334
1080.0,0.116754011599014,0.007361961231926522,-0.00011630811959343484,0.0001491159996736829,1.1313333333333333
1085.0,0.1162374233490926,0.007387216682025747,-9.016617817347167e-05,0.00014935302168467746,1.1223333333333334
1090.0,0.11585356368483968,0.007415256436534462,-6.329729450020583e-05,0.00014943931084585992,1.1216666666666666
1095.0,0.11560482547677164,0.007444603790420166,-3.620450499476971e-05,0.00014944495625372945,1.1136666666666668
