t,log(OD),log(OD) error,gr,gr error,od
1155.0,0.11947539044034272,0.003933481944471679,0.00017199670266054845,0.00021756498587792547,1.1346666666666667
1160.0,0.1203994333849483,0.003937783706479008,0.0001976621834620662,0.00021909121479100996,1.1266666666666667
1165.0,0.1214447105610823,0.00394893740098946,0.00021886936569209814,0.0002198403608168259,1.1243333333333332
1170.0,0.1225631309191515,0.0039649006268412616,0.0002250651283870475,0.00021988751858549032,1.1316666666666666
1175.0,0.12365203510369804,0.0039790978504344095,0.00020532638565440298,0.00022025733919866524,1.1183333333333334
1180.0,0.1245578053059635,0.003985590902565612,0.00015056863855011926,0.00022233235240086825,1.1286666666666667
1185.0,0.12509053136291115,0.003985787190484272,5.5687988849417724e-05,0.0002266032388482856,1.136
1190.0,0.12504832842773084,0.003990628072360675,-7.878790177923145e-05,0.0002318246840515919,1.132666666666667
1195.0,0.1242479131241323,0.004013750329422811,-0.0002458971272791821,0.00023567711395950627,1.149
1200.0,0.1225565841549372,0.004058232897699659,-0.0004325058612614785,0.00023680128196117722,1.134
1205.0,0.11992012601098878,0.004108627367843429,-0.0006206648268506365,0.00023692705565875848,1.127
1210.0,0.11638150931248248,0.004140269301089902,-0.0007898901729592178,0.00024117313496300414,1.1173333333333333
1215.0,0.11208655865928208,0.0041447776125397495,-0.0009200270534091559,0.0002543887590970711,1.112
1220.0,0.10727477837502164,0.004154104882937443,-0.0009942419441915096,0.000275073643591032,1.1173333333333335
1225.0,0.10225591141574597,0.004232851763159325,-0.0010016580861635926,0.00029408984266606543,1.108
1230.0,0.09737513407493559,0.0044157322803749415,-0.0009392025633110507,0.0003016077119237802,1.098666666666667
1235.0,0.09297165151238218,0.004633444604347133,-0.0008123622718875928,0.00030208867896892763,1.0936666666666668
1240.0,0.08933654054818518,0.004739617389772066,-0.0006347246822288599,0.0003393628779101834,1.094
1245.0,0.08667581746411379,0.004745453513140014,-0.0004263748476847212,0.00048577715824723396,1.1033333333333335
1250.0,0.08508389252581061,0.005393715679155824,-0.00021139794823717833,0.0007655165898169545,1.0823333333333334
1255.0,0.08453097568427737,0.008232600296530664,-1.4867081309689889e-05,0.0011635553469705844,1.0876666666666666
