Time (hours),"0nM, WT","250nM, WT","0nM, nA","250nM, nA","0nM, nA_A","250nM, nA_A","0nM, nB","250nM, nB","0nM, nB_B","250nM, nB_B","0nM, nB_Bmut","250nM, nB_Bmut","0nM, nR","250nM, nR","0nM, nR_R","250nM, nR_R","0nM, WT std","250nM, WT std","0nM, nA std","250nM, nA std","0nM, nA_A std","250nM, nA_A std","0nM, nB std","250nM, nB std","0nM, nB_B std","250nM, nB_B std","0nM, nB_Bmut std","250nM, nB_Bmut std","0nM, nR std","250nM, nR std","0nM, nR_R std","250nM, nR_R std"
16.283333333333335,2.609,2.4686666666666666,2.510666666666667,1.6666666666666667,2.301666666666667,1.6666666666666667,2.376,1.883,2.257,2.3006666666666664,2.199333333333333,1.3483333333333334,2.2335000000000003,1.798,2.6325000000000003,1.763,0.07882258559575439,0.025579940057266364,0.01850225211517052,0.06274020507882751,0.25838795121548014,0.06274020507882751,0.038587562763149445,0.026229754097208027,0.31487775405703083,0.1187953422207005,0.08871489916205354,0.07341888948583551,0.04030508652763317,0.014142135623730963,0.01202081528017124,0.021213203435596444
16.616666666666667,2.602,2.4956666666666667,2.5233333333333334,1.6760000000000002,2.2863333333333333,1.6760000000000002,2.3836666666666666,1.9106666666666667,2.267333333333333,2.2763333333333335,2.2023333333333333,1.254,2.19,1.727,2.589,1.6985000000000001,0.07023531875061147,0.020526405757787556,0.012423096769056199,0.07158212067269307,0.13057692496506915,0.07158212067269307,0.026274195198584614,0.033531080109852396,0.24712817187308547,0.1706526686967812,0.046360903068569936,0.04392038251199547,0.09616652224137055,0.02262741699796954,0.02687005768508899,0.028991378028648554
16.95,2.6363333333333334,2.536,2.5753333333333335,1.6893333333333331,2.279666666666667,1.6893333333333331,2.4896666666666665,1.883,2.352,2.413,2.2449999999999997,1.2916666666666667,2.227,1.764,2.6475,1.7115,0.08051293891874359,0.0036055512754640234,0.018009256878986753,0.05459242926755809,0.05688878038184082,0.05459242926755809,0.05444569159569303,0.02088061301782112,0.2372277386816304,0.15434701163287884,0.07218725649309564,0.08732315462312001,0.07353910524340102,0.01131370849898477,0.021920310216782757,0.016263455967290685
17.283333333333335,2.6333333333333333,2.584,2.5886666666666667,1.665,2.3766666666666665,1.665,2.4666666666666663,1.8843333333333332,2.3013333333333335,2.4746666666666663,2.279333333333333,1.2813333333333332,2.2750000000000004,1.787,2.741,1.7505,0.0966971216393401,0.04450842616853592,0.02510644007686754,0.05838664230797997,0.21709982342999098,0.05838664230797997,0.012096831541082797,0.01892969448600089,0.27993987449688784,0.15189579761577773,0.09763366905598364,0.14099763591398742,0.019798989873223347,0.018384776310850254,0.007071067811865324,0.02333452377915601
17.616666666666667,2.6686666666666667,2.581666666666667,2.598333333333333,1.6686666666666667,2.3336666666666663,1.6686666666666667,2.4793333333333334,1.8803333333333334,2.3016666666666663,2.4956666666666667,2.290666666666667,1.3423333333333334,2.2874999999999996,1.7945,2.762,1.7725,0.10842662649613949,0.05103266927501779,0.022143471573656502,0.06712177987310324,0.090046284394934,0.06712177987310324,0.018475208614068043,0.017616280348965004,0.26591414654608597,0.1274414898427248,0.09643823584726827,0.12756305630288634,0.02333452377915601,0.026162950903902204,0.0014142135623729393,0.02050609665440982
17.95,2.5436666666666667,2.512333333333333,2.5643333333333334,1.6286666666666665,2.263333333333333,1.6286666666666665,2.4503333333333335,1.8533333333333335,2.1923333333333335,2.4456666666666664,2.2783333333333333,1.343,2.182,1.674,2.657,1.665,0.07683965989860532,0.06368935023481805,0.04518111699961994,0.04822171018673359,0.11365004766093718,0.04822171018673359,0.05750072463311524,0.004509249752822956,0.21242959618031887,0.13957554704651282,0.09611104688501372,0.14203168660548948,0.02262741699796954,0.029698484809835023,0.028284271247461926,0.02687005768508883
18.283333333333335,2.6376666666666666,2.565666666666667,2.6193333333333335,1.6236666666666668,2.3656666666666673,1.6236666666666668,2.5549999999999997,1.8273333333333335,2.366,2.526666666666667,2.3596666666666666,1.2743333333333333,2.2915,1.7485,2.7824999999999998,1.744,0.10038094108611134,0.060475890512941805,0.04174126655161927,0.06880649194177342,0.06069870948655612,0.06880649194177342,0.029000000000000137,0.014011899704655769,0.17806459502102034,0.09052255704150938,0.08409716602438727,0.11955891155967142,0.024748737341529263,0.021920310216782913,0.007778174593051794,0.016970562748477157
18.616666666666667,2.6496666666666666,2.595333333333333,2.6553333333333335,1.6416666666666668,2.449333333333333,1.6416666666666668,2.6073333333333335,1.853,2.418,2.521333333333333,2.3726666666666665,1.183,2.325,1.6960000000000002,2.8355,1.6905000000000001,0.09291573243177564,0.03774034092762453,0.029535289626704833,0.06254864773385058,0.08381129597693461,0.06254864773385058,0.019502136635079947,0.02330236039546217,0.11440716760762852,0.07186329614854386,0.06261256529909419,0.060695963621974,0.005656854249492385,0.01555634918610406,0.013435028842544494,0.006363961030679012
18.95,2.6413333333333333,2.5796666666666663,2.6476666666666664,1.627,2.4566666666666666,1.627,2.6243333333333334,1.8443333333333332,2.436,2.5453333333333332,2.441,1.272,2.334,1.738,2.8255,1.7375,0.10149055785309964,0.058943475748663945,0.05217598425840519,0.06349803146555023,0.10883626846475994,0.06349803146555023,0.03187998327059377,0.0160416125540213,0.10070253224224313,0.040501028793517475,0.08730979326513152,0.13523682930326333,0.0014142135623729393,0.039597979746446695,0.02050609665440982,0.013435028842544494
19.283333333333335,2.646666666666667,2.5949999999999998,2.686666666666667,1.6396666666666668,2.47,1.6396666666666668,2.6670000000000003,1.8510000000000002,2.485333333333333,2.5576666666666665,2.4633333333333334,1.231,2.328,1.7349999999999999,2.849,1.726,0.10319560714164805,0.07374957626996928,0.04965212315030782,0.046929024423413374,0.035594943461115434,0.046929024423413374,0.013114877048604116,0.006557438524302058,0.11888790238427681,0.0665006265634643,0.08030774142841607,0.15300980360748134,0.0,0.043840620433565985,0.02262741699796954,0.008485281374238578
19.616666666666667,2.6656666666666666,2.5693333333333332,2.7083333333333335,1.6106666666666667,2.4676666666666667,1.6106666666666667,2.675666666666667,1.8366666666666667,2.469,2.5723333333333334,2.459,1.2326666666666668,2.3449999999999998,1.7309999999999999,2.863,1.738,0.10152011294976658,0.05913825608972018,0.0655464212091958,0.06294706771036548,0.045785732857881976,0.06294706771036548,0.02919474838619667,0.021779194965226182,0.12211060560000525,0.03619852667351712,0.14267445461609454,0.19649512292505716,0.0028284271247461927,0.042426406871192736,0.019798989873223035,0.016970562748477157
19.95,2.5993333333333335,2.4953333333333334,2.6793333333333336,1.5786666666666667,2.3486666666666665,1.5786666666666667,2.6176666666666666,1.8686666666666667,2.2706666666666666,2.4813333333333336,2.421333333333333,1.1863333333333335,2.2465,1.6815,2.793,1.7205,0.11218882891506321,0.041186567389542614,0.05551876559626778,0.08074858099888409,0.15908593065803575,0.08074858099888409,0.05578829028867385,0.010969655114602834,0.18100920786891841,0.16156216553801622,0.12534086856781138,0.2055756146368857,0.016263455967290685,0.0629325035256027,0.039597979746446695,0.01484924240491759
20.283333333333335,2.578,2.4743333333333335,2.686,1.4856666666666667,2.353,1.4856666666666667,2.6253333333333333,1.8239999999999998,2.2933333333333334,2.4873333333333334,2.4613333333333336,1.0616666666666668,2.374,1.714,2.91,1.728,0.12052800504447105,0.0431315816233687,0.059632206063502134,0.04764801499887831,0.1515354743946117,0.04764801499887831,0.05404936015655805,0.009848857801796068,0.20449042357365635,0.1373693318515211,0.1286636441786619,0.15007109426313037,0.029698484809834867,0.024041630560342638,0.03111269837220812,0.0028284271247461927
20.616666666666667,2.639666666666667,2.4843333333333333,2.7153333333333336,1.5156666666666665,2.4316666666666666,1.5156666666666665,2.6783333333333332,1.812,2.4213333333333336,2.513666666666667,2.5066666666666664,1.0776666666666666,2.1855,1.6475,2.755,1.6945000000000001,0.10775125675987884,0.04473626418615367,0.07489548272982374,0.06217180497084932,0.126342128101965,0.06217180497084932,0.062308372899100434,0.01552417469625998,0.07857692621459128,0.10583635166299596,0.12155794228816692,0.11150037369145148,0.026162950903902516,0.028991378028648394,0.03535533905932725,0.003535533905932819
20.95,2.683,2.529666666666667,2.7546666666666666,1.571,2.575,1.571,2.7496666666666663,1.7726666666666666,2.5763333333333334,2.536,2.5546666666666664,1.1636666666666666,2.3920000000000003,1.689,2.9335,1.6995,0.11294246322796404,0.06636515149785549,0.060928920336186285,0.05901694671871801,0.005196152422706573,0.05901694671871801,0.0255799400572663,0.017473789896108226,0.11052752296750952,0.035510561809129496,0.10373202655560788,0.026576932353703602,0.03252691193458106,0.0028284271247461927,0.004949747468305602,0.033234018715767845
21.283333333333335,2.64,2.4783333333333335,2.737,1.532333333333333,2.5076666666666667,1.532333333333333,2.717333333333334,1.803,2.505,2.514333333333333,2.5673333333333335,1.177,2.38,1.7085,2.924,1.7355,0.11177208953938368,0.05536545252531876,0.08001874780324932,0.05946707772653144,0.08740900029935901,0.05946707772653144,0.05352880844305561,0.004358898943540652,0.07050531894828929,0.09890567897412836,0.15717930313286588,0.10851267207105353,0.03676955262170051,0.019091883092036722,0.02262741699796954,0.017677669529663625
21.616666666666667,2.705,2.5380000000000003,2.765333333333333,1.5293333333333334,2.586,1.5293333333333334,2.7603333333333335,1.7616666666666667,2.561,2.5733333333333337,2.6083333333333334,1.1956666666666667,2.3645,1.6865,2.9115,1.7165,0.11180787092150535,0.08623804264940146,0.08338065323163014,0.048952357791360035,0.05282991576748899,0.048952357791360035,0.04365012409298888,0.01855622087962233,0.0826135582092917,0.028148416178061172,0.11257145878655629,0.0731186250782476,0.024748737341529263,0.03040559159102149,0.03464823227814078,0.019091883092036722
