t,atp
2.5631307e7,0.0
2.5636307e7,0.0
2.5641307e7,0.0
2.5646307e7,0.0
2.5651307e7,0.0
2.5656307e7,0.0
2.5661307e7,0.0
2.5666307e7,0.0
2.5671307e7,0.0
2.5676307e7,0.0
2.5681307e7,0.0
2.5686307e7,0.0
2.5691307e7,0.0
2.5696307e7,0.0
2.5701307e7,0.0
2.5706307e7,0.0
2.5711307e7,0.0
2.5716307e7,0.0
2.5721307e7,0.0
2.5726307e7,0.0
2.5731307e7,0.0
2.5736307e7,0.0
2.5741307e7,0.0
2.5746307e7,0.0
2.5751307e7,0.0
2.5756307e7,0.0
2.5761307e7,0.0
2.5766307e7,0.0
2.5771307e7,0.0
2.5776307e7,0.0
2.5781307e7,0.0
2.5786307e7,0.0
2.5791307e7,0.0
2.5796307e7,0.0
2.5801307e7,0.0
2.5806307e7,0.0
2.5811307e7,0.0
2.5816307e7,0.0
2.5821307e7,0.0
2.5826307e7,0.0
2.5831307e7,0.0
2.5836307e7,0.0
2.5841307e7,0.0
2.5846307e7,0.0
2.5851307e7,0.0
2.5856307e7,0.0
2.5861307e7,0.0
2.5866307e7,0.0
2.5871307e7,0.0
2.5876307e7,0.0
2.5881307e7,0.0
2.5886307e7,0.0
2.5891307e7,0.0
2.5896307e7,0.0
2.5901307e7,0.0
2.5906307e7,0.0
2.5911307e7,0.0
2.5916307e7,0.0
2.5921307e7,0.0
2.5926307e7,0.0
2.5931307e7,0.0
2.5936307e7,0.0
2.5941307e7,0.0
2.5946307e7,0.0
2.5951307e7,0.0
2.5956307e7,0.0
2.5961307e7,0.0
2.5966307e7,0.0
2.5971307e7,0.0
2.5976307e7,0.0
2.5981307e7,0.0
2.5986307e7,0.0
2.5991307e7,0.0
2.5996307e7,0.0
2.6001307e7,0.0
2.6006307e7,0.0
2.6011307e7,0.0
2.6016307e7,0.0
2.6021307e7,0.0
2.6026307e7,0.0
2.6031307e7,0.0
2.6036307e7,0.0
2.6041307e7,0.0
2.6046307e7,0.0
2.6051307e7,0.0
2.6056307e7,0.0
2.6061307e7,0.0
2.6066307e7,0.0
2.6071307e7,0.0
2.6076307e7,0.0
2.6081307e7,0.0
2.6086307e7,0.0
2.6091307e7,0.0
2.6096307e7,0.0
2.6101307e7,0.0
2.6106307e7,0.0
2.6111307e7,0.0
2.6116307e7,0.0
2.6121307e7,0.0
2.6126307e7,0.0
2.6131307e7,0.0
2.6136307e7,0.0
2.6141307e7,0.0
2.6146307e7,0.0
2.6151307e7,0.0
2.6156307e7,0.0
2.6161307e7,0.0
2.6166307e7,0.0
2.6171307e7,0.0
2.6176307e7,0.0
2.6181307e7,0.0
2.6186307e7,0.0
2.6191307e7,0.0
2.6196307e7,0.0
2.6201307e7,0.0
2.6206307e7,0.0
2.6211307e7,0.0
2.6216307e7,0.0
2.6221307e7,0.0
2.6226307e7,0.0
2.6231307e7,0.0
2.6236307e7,0.0
2.6241307e7,0.0
2.6246307e7,0.0
2.6251307e7,0.0
2.6256307e7,0.0
2.6261307e7,0.0
2.6266307e7,0.0
2.6271307e7,0.0
2.6276307e7,0.0
2.6281307e7,0.0
2.6286307e7,0.0
2.6291307e7,0.0
2.6296307e7,0.0
2.6301307e7,0.0
2.6306307e7,0.0
2.6311307e7,0.0
2.6316307e7,0.0
2.6321307e7,0.0
2.6326307e7,0.0
2.6331307e7,0.0
2.6336307e7,0.0
2.6341307e7,0.0
2.6346307e7,0.0
2.6351307e7,0.0
2.6356307e7,0.0
2.6361307e7,0.0
2.6366307e7,0.0
2.6371307e7,0.0
2.6376307e7,0.0
2.6381307e7,0.0
2.6386307e7,0.0
2.6391307e7,0.0
2.6396307e7,0.0
2.6401307e7,0.0
2.6406307e7,0.0
2.6411307e7,0.0
2.6416307e7,0.0
2.6421307e7,0.0
2.6426307e7,0.0
2.6431307e7,0.0
2.6436307e7,0.0
2.6441307e7,0.0
2.6446307e7,0.0
2.6451307e7,0.0
2.6456307e7,0.0
2.6461307e7,0.0
2.6466307e7,0.0
2.6471307e7,0.0
2.6476307e7,0.0
2.6481307e7,0.0
2.6486307e7,0.0
2.6491307e7,0.0
2.6496307e7,0.0
2.6501307e7,0.0
2.6506307e7,0.0
2.6511307e7,0.0
2.6516307e7,0.0
2.6521307e7,0.0
2.6526307e7,0.0
2.6531307e7,0.0
2.6536307e7,0.0
2.6541307e7,0.0
2.6546307e7,0.0
2.6551307e7,0.0
2.6556307e7,0.0
2.6561307e7,0.0
2.6566307e7,0.0
2.6571307e7,0.0
2.6576307e7,0.0
2.6581307e7,0.0
2.6586307e7,0.0
2.6591307e7,0.0
2.6596307e7,0.0
2.6601307e7,0.0
2.6606307e7,0.0
2.6611307e7,0.0
2.6616307e7,0.0
2.6621307e7,0.0
2.6626307e7,0.0
2.6631307e7,0.0
2.6636307e7,0.0
2.6641307e7,0.0
2.6646307e7,0.0
2.6651307e7,0.0
2.6656307e7,0.0
2.6661307e7,0.0
2.6666307e7,0.0
2.6671307e7,0.0
2.6676307e7,0.0
2.6681307e7,0.0
2.6686307e7,0.0
2.6691307e7,0.0
2.6696307e7,0.0
2.6701307e7,0.0
2.6706307e7,0.0
2.6711307e7,0.0
2.6716307e7,0.0
2.6721307e7,0.0
2.6726307e7,0.0
2.6731307e7,0.0
2.6736307e7,0.0
2.6741307e7,0.0
2.6746307e7,0.0
2.6751307e7,0.0
2.6756307e7,0.0
2.6761307e7,0.0
2.6766307e7,0.0
2.6771307e7,0.0
2.6776307e7,0.0
2.6781307e7,0.0
2.6786307e7,0.0
2.6791307e7,0.0
2.6796307e7,0.0
2.6801307e7,0.0
2.6806307e7,0.0
2.6811307e7,0.0
2.6816307e7,0.0
2.6821307e7,0.0
2.6826307e7,0.0
2.6831307e7,0.0
2.6836307e7,0.0
2.6841307e7,0.0
2.6846307e7,0.0
2.6851307e7,0.0
2.6856307e7,0.0
2.6861307e7,0.0
2.6866307e7,0.0
2.6871307e7,0.0
2.6876307e7,0.0
2.6881307e7,0.0
2.6886307e7,0.0
2.6891307e7,0.0
2.6896307e7,0.0
2.6901307e7,0.0
2.6906307e7,0.0
2.6911307e7,0.0
2.6916307e7,0.0
2.6921307e7,0.0
2.6926307e7,0.0
2.6931307e7,0.0
2.6936307e7,0.0
2.6941307e7,0.0
2.6946307e7,0.0
2.6951307e7,0.0
2.6956307e7,0.0
2.6961307e7,0.0
2.6966307e7,0.0
2.6971307e7,0.0
2.6976307e7,0.0
2.6981307e7,0.0
2.6986307e7,0.0
2.6991307e7,0.0
2.6996307e7,0.0
2.7001307e7,0.0
2.7006307e7,0.0
2.7011307e7,0.0
2.7016307e7,0.0
2.7021307e7,0.0
2.7026307e7,0.0
2.7031307e7,0.0
2.7036307e7,0.0
2.7041307e7,0.0
2.7046307e7,0.0
2.7051307e7,0.0
2.7056307e7,0.0
2.7061307e7,0.0
2.7066307e7,0.0
2.7071307e7,0.0
2.7076307e7,0.0
2.7081307e7,0.0
2.7086307e7,0.0
2.7091307e7,0.0
2.7096307e7,0.0
2.7101307e7,0.0
2.7106307e7,0.0
2.7111307e7,0.0
2.7116307e7,0.0
2.7121307e7,0.0
2.7126307e7,0.0
2.7131307e7,0.0
2.7136307e7,0.0
2.7141307e7,0.0
2.7146307e7,0.0
2.7151307e7,0.0
2.7156307e7,0.0
2.7161307e7,0.0
2.7166307e7,0.0
2.7171307e7,0.0
2.7176307e7,0.0
2.7181307e7,0.0
2.7186307e7,0.0
2.7191307e7,0.0
2.7196307e7,0.0
2.7201307e7,0.0
2.7206307e7,0.0
2.7211307e7,0.0
2.7216307e7,0.0
2.7221307e7,0.0
2.7226307e7,0.0
2.7231307e7,0.0
2.7236307e7,0.0
2.7241307e7,0.0
2.7246307e7,0.0
2.7251307e7,0.0
2.7256307e7,0.0
2.7261307e7,0.0
2.7266307e7,0.0
2.7271307e7,0.0
2.7276307e7,0.0
2.7281307e7,0.0
2.7286307e7,0.0
2.7291307e7,0.0
2.7296307e7,0.0
2.7301307e7,0.0
2.7306307e7,0.0
2.7311307e7,0.0
2.7316307e7,0.0
2.7321307e7,0.0
2.7326307e7,0.0
2.7331307e7,0.0
2.7336307e7,0.0
2.7341307e7,0.0
2.7346307e7,0.0
2.7351307e7,0.0
2.7356307e7,0.0
2.7361307e7,0.0
2.7366307e7,0.0
2.7371307e7,0.0
2.7376307e7,0.0
2.7381307e7,0.0
2.7386307e7,0.0
2.7391307e7,0.0
2.7396307e7,0.0
2.7401307e7,0.0
2.7406307e7,0.0
2.7411307e7,0.0
2.7416307e7,0.0
2.7421307e7,0.0
2.7426307e7,0.0
2.7431307e7,0.0
2.7436307e7,0.0
2.7441307e7,0.0
2.7446307e7,0.0
2.7451307e7,0.0
2.7456307e7,0.0
2.7461307e7,0.0
2.7466307e7,0.0
2.7471307e7,0.0
2.7476307e7,0.0
2.7481307e7,0.0
2.7486307e7,0.0
2.7491307e7,0.0
2.7496307e7,0.0
2.7501307e7,0.0
2.7506307e7,0.0
2.7511307e7,0.0
2.7516307e7,0.0
2.7521307e7,0.0
2.7526307e7,0.0
2.7531307e7,0.0
2.7536307e7,0.0
2.7541307e7,0.0
2.7546307e7,0.0
2.7551307e7,0.0
2.7556307e7,0.0
2.7561307e7,0.0
2.7566307e7,0.0
2.7571307e7,0.0
2.7576307e7,0.0
2.7581307e7,0.0
2.7586307e7,0.0
2.7591307e7,0.0
2.7596307e7,0.0
2.7601307e7,0.0
2.7606307e7,0.0
2.7611307e7,0.0
2.7616307e7,0.0
2.7621307e7,0.0
2.7626307e7,0.0
2.7631307e7,0.0
2.7636307e7,0.0
2.7641307e7,0.0
2.7646307e7,0.0
2.7651307e7,0.0
2.7656307e7,0.0
2.7661307e7,0.0
2.7666307e7,0.0
2.7671307e7,0.0
2.7676307e7,0.0
2.7681307e7,0.0
2.7686307e7,0.0
2.7691307e7,0.0
2.7696307e7,0.0
2.7701307e7,0.0
2.7706307e7,0.0
2.7711307e7,0.0
2.7716307e7,0.0
2.7721307e7,0.0
2.7726307e7,0.0
2.7731307e7,0.0
2.7736307e7,0.0
2.7741307e7,0.0
2.7746307e7,0.0
2.7751307e7,0.0
2.7756307e7,0.0
2.7761307e7,0.0
2.7766307e7,0.0
2.7771307e7,0.0
2.7776307e7,0.0
2.7781307e7,0.0
2.7786307e7,0.0
2.7791307e7,0.0
2.7796307e7,0.0
2.7801307e7,0.0
2.7806307e7,0.0
2.7811307e7,0.0
2.7816307e7,0.0
2.7821307e7,0.0
2.7826307e7,0.0
2.7831307e7,0.0
2.7836307e7,0.0
2.7841307e7,0.0
2.7846307e7,0.0
2.7851307e7,0.0
2.7856307e7,0.0
2.7861307e7,0.0
2.7866307e7,0.0
2.7871307e7,0.0
2.7876307e7,0.0
2.7881307e7,0.0
2.7886307e7,0.0
2.7891307e7,0.0
2.7896307e7,0.0
2.7901307e7,0.0
2.7906307e7,0.0
2.7911307e7,0.0
2.7916307e7,0.0
2.7921307e7,0.0
2.7926307e7,0.0
2.7931307e7,0.0
2.7936307e7,0.0
2.7941307e7,0.0
2.7946307e7,0.0
2.7951307e7,0.0
2.7956307e7,0.0
2.7961307e7,0.0
2.7966307e7,0.0
2.7971307e7,0.0
2.7976307e7,0.0
2.7981307e7,0.0
2.7986307e7,0.0
2.7991307e7,0.0
2.7996307e7,0.0
2.8001307e7,0.0
2.8006307e7,0.0
2.8011307e7,0.0
2.8016307e7,0.0
2.8021307e7,0.0
2.8026307e7,0.0
2.8031307e7,0.0
2.8036307e7,0.0
2.8041307e7,0.0
2.8046307e7,0.0
2.8051307e7,0.0
2.8056307e7,0.0
2.8061307e7,0.0
2.8066307e7,0.0
2.8071307e7,0.0
2.8076307e7,0.0
2.8081307e7,0.0
2.8086307e7,0.0
2.8091307e7,0.0
2.8096307e7,0.0
2.8101307e7,0.0
2.8106307e7,0.0
2.8111307e7,0.0
2.8116307e7,0.0
2.8121307e7,0.0
2.8126307e7,0.0
2.8131307e7,0.0
2.8136307e7,0.0
2.8141307e7,0.0
2.8146307e7,0.0
2.8151307e7,0.0
2.8156307e7,0.0
2.8161307e7,0.0
2.8166307e7,0.0
2.8171307e7,0.0
2.8176307e7,0.0
2.8181307e7,0.0
2.8186307e7,0.0
2.8191307e7,0.0
2.8196307e7,0.0
2.8201307e7,0.0
2.8206307e7,0.0
2.8211307e7,0.0
2.8216307e7,0.0
2.8221307e7,0.0
2.8226307e7,0.0
2.8231307e7,0.0
2.8236307e7,0.0
2.8241307e7,0.0
2.8246307e7,0.0
2.8251307e7,0.0
